pair_id,interp_block,record_point,t,d
30,2,logits,0.7600,0.587119
30,2,logits,0.7700,0.607178
30,2,logits,0.7800,0.627247
30,2,logits,0.7900,0.647309
30,2,logits,0.8000,0.667346
30,2,logits,0.8100,0.687334
30,2,logits,0.8200,0.707241
30,2,logits,0.8300,0.727032
30,2,logits,0.8400,0.746663
30,2,logits,0.8500,0.766083
30,2,logits,0.8600,0.785239
30,2,logits,0.8700,0.804077
30,2,logits,0.8800,0.822540
30,2,logits,0.8900,0.840573
30,2,logits,0.9000,0.858126
30,2,logits,0.9100,0.875152
30,2,logits,0.9200,0.891607
30,2,logits,0.9300,0.907458
30,2,logits,0.9400,0.922676
30,2,logits,0.9500,0.937238
30,2,logits,0.9600,0.951131
30,2,logits,0.9700,0.964349
30,2,logits,0.9800,0.976893
30,2,logits,0.9900,0.988772
30,2,logits,1.0000,1.000000
30,4,logits,0.0000,0.000000
30,4,logits,0.0100,0.003202
30,4,logits,0.0200,0.006416
30,4,logits,0.0300,0.009643
30,4,logits,0.0400,0.012886
30,4,logits,0.0500,0.016146
30,4,logits,0.0600,0.019424
30,4,logits,0.0700,0.022721
30,4,logits,0.0800,0.026038
30,4,logits,0.0900,0.029375
30,4,logits,0.1000,0.032733
30,4,logits,0.1100,0.036112
30,4,logits,0.1200,0.039512
30,4,logits,0.1300,0.042932
30,4,logits,0.1400,0.046373
30,4,logits,0.1500,0.049836
30,4,logits,0.1600,0.053319
30,4,logits,0.1700,0.056823
30,4,logits,0.1800,0.060349
30,4,logits,0.1900,0.063897
30,4,logits,0.2000,0.067469
30,4,logits,0.2100,0.071066
30,4,logits,0.2200,0.074690
30,4,logits,0.2300,0.078342
30,4,logits,0.2400,0.082026
30,4,logits,0.2500,0.085745
30,4,logits,0.2600,0.089504
30,4,logits,0.2700,0.093306
30,4,logits,0.2800,0.097156
30,4,logits,0.2900,0.101061
30,4,logits,0.3000,0.105026
30,4,logits,0.3100,0.109060
30,4,logits,0.3200,0.113169
30,4,logits,0.3300,0.117363
30,4,logits,0.3400,0.121650
30,4,logits,0.3500,0.126041
30,4,logits,0.3600,0.130547
30,4,logits,0.3700,0.135179
30,4,logits,0.3800,0.139948
30,4,logits,0.3900,0.144869
30,4,logits,0.4000,0.149955
30,4,logits,0.4100,0.155220
30,4,logits,0.4200,0.160679
30,4,logits,0.4300,0.166348
30,4,logits,0.4400,0.172243
30,4,logits,0.4500,0.178379
30,4,logits,0.4600,0.184774
30,4,logits,0.4700,0.191445
30,4,logits,0.4800,0.198406
30,4,logits,0.4900,0.205675
30,4,logits,0.5000,0.213267
30,4,logits,0.5100,0.221197
30,4,logits,0.5200,0.229477
30,4,logits,0.5300,0.238122
30,4,logits,0.5400,0.247142
30,4,logits,0.5500,0.256548
30,4,logits,0.5600,0.266347
30,4,logits,0.5700,0.276550
30,4,logits,0.5800,0.287163
30,4,logits,0.5900,0.298195
30,4,logits,0.6000,0.309651
30,4,logits,0.6100,0.321541
30,4,logits,0.6200,0.333874
30,4,logits,0.6300,0.346659
30,4,logits,0.6400,0.359906
30,4,logits,0.6500,0.373625
30,4,logits,0.6600,0.387828
30,4,logits,0.6700,0.402520
30,4,logits,0.6800,0.417707
30,4,logits,0.6900,0.433390
30,4,logits,0.7000,0.449565
30,4,logits,0.7100,0.466221
30,4,logits,0.7200,0.483345
30,4,logits,0.7300,0.500914
30,4,logits,0.7400,0.518902
30,4,logits,0.7500,0.537279
30,4,logits,0.7600,0.556010
30,4,logits,0.7700,0.575057
30,4,logits,0.7800,0.594383
30,4,logits,0.7900,0.613943
30,4,logits,0.8000,0.633696
30,4,logits,0.8100,0.653598
30,4,logits,0.8200,0.673602
30,4,logits,0.8300,0.693662
30,4,logits,0.8400,0.713732
30,4,logits,0.8500,0.733762
30,4,logits,0.8600,0.753704
30,4,logits,0.8700,0.773510
30,4,logits,0.8800,0.793132
30,4,logits,0.8900,0.812524
30,4,logits,0.9000,0.831640
30,4,logits,0.9100,0.850440
30,4,logits,0.9200,0.868882
30,4,logits,0.9300,0.886930
30,4,logits,0.9400,0.904553
30,4,logits,0.9500,0.921720
30,4,logits,0.9600,0.938407
30,4,logits,0.9700,0.954593
30,4,logits,0.9800,0.970262
30,4,logits,0.9900,0.985400
30,4,logits,1.0000,1.000000
30,6,logits,0.0000,0.000000
30,6,logits,0.0100,0.004961
30,6,logits,0.0200,0.009942
30,6,logits,0.0300,0.014947
30,6,logits,0.0400,0.019975
30,6,logits,0.0500,0.025030
30,6,logits,0.0600,0.030109
30,6,logits,0.0700,0.035215
30,6,logits,0.0800,0.040347
30,6,logits,0.0900,0.045503
30,6,logits,0.1000,0.050683
30,6,logits,0.1100,0.055885
30,6,logits,0.1200,0.061109
30,6,logits,0.1300,0.066353
30,6,logits,0.1400,0.071615
30,6,logits,0.1500,0.076895
30,6,logits,0.1600,0.082190
30,6,logits,0.1700,0.087500
30,6,logits,0.1800,0.092826
30,6,logits,0.1900,0.098166
30,6,logits,0.2000,0.103522
30,6,logits,0.2100,0.108894
30,6,logits,0.2200,0.114286
30,6,logits,0.2300,0.119700
30,6,logits,0.2400,0.125140
30,6,logits,0.2500,0.130610
30,6,logits,0.2600,0.136116
30,6,logits,0.2700,0.141663
30,6,logits,0.2800,0.147259
30,6,logits,0.2900,0.152910
30,6,logits,0.3000,0.158627
30,6,logits,0.3100,0.164416
30,6,logits,0.3200,0.170288
30,6,logits,0.3300,0.176252
30,6,logits,0.3400,0.182319
30,6,logits,0.3500,0.188499
30,6,logits,0.3600,0.194801
30,6,logits,0.3700,0.201238
30,6,logits,0.3800,0.207818
30,6,logits,0.3900,0.214553
30,6,logits,0.4000,0.221450
30,6,logits,0.4100,0.228521
30,6,logits,0.4200,0.235772
30,6,logits,0.4300,0.243213
30,6,logits,0.4400,0.250850
30,6,logits,0.4500,0.258690
30,6,logits,0.4600,0.266739
30,6,logits,0.4700,0.275003
30,6,logits,0.4800,0.283486
30,6,logits,0.4900,0.292192
30,6,logits,0.5000,0.301127
30,6,logits,0.5100,0.310294
30,6,logits,0.5200,0.319698
30,6,logits,0.5300,0.329341
30,6,logits,0.5400,0.339230
30,6,logits,0.5500,0.349368
30,6,logits,0.5600,0.359760
30,6,logits,0.5700,0.370411
30,6,logits,0.5800,0.381326
30,6,logits,0.5900,0.392512
30,6,logits,0.6000,0.403973
30,6,logits,0.6100,0.415715
30,6,logits,0.6200,0.427741
30,6,logits,0.6300,0.440057
30,6,logits,0.6400,0.452665
30,6,logits,0.6500,0.465569
30,6,logits,0.6600,0.478768
30,6,logits,0.6700,0.492262
30,6,logits,0.6800,0.506050
30,6,logits,0.6900,0.520127
30,6,logits,0.7000,0.534487
30,6,logits,0.7100,0.549124
30,6,logits,0.7200,0.564025
30,6,logits,0.7300,0.579181
30,6,logits,0.7400,0.594575
30,6,logits,0.7500,0.610193
30,6,logits,0.7600,0.626016
30,6,logits,0.7700,0.642024
30,6,logits,0.7800,0.658194
30,6,logits,0.7900,0.674503
30,6,logits,0.8000,0.690926
30,6,logits,0.8100,0.707435
30,6,logits,0.8200,0.724004
30,6,logits,0.8300,0.740604
30,6,logits,0.8400,0.757205
30,6,logits,0.8500,0.773779
30,6,logits,0.8600,0.790294
30,6,logits,0.8700,0.806723
30,6,logits,0.8800,0.823034
30,6,logits,0.8900,0.839199
30,6,logits,0.9000,0.855190
30,6,logits,0.9100,0.870979
30,6,logits,0.9200,0.886539
30,6,logits,0.9300,0.901844
30,6,logits,0.9400,0.916871
30,6,logits,0.9500,0.931595
30,6,logits,0.9600,0.945996
30,6,logits,0.9700,0.960054
30,6,logits,0.9800,0.973751
30,6,logits,0.9900,0.987071
30,6,logits,1.0000,1.000000
30,8,logits,0.0000,0.000000
30,8,logits,0.0100,0.005312
30,8,logits,0.0200,0.010634
30,8,logits,0.0300,0.015963
30,8,logits,0.0400,0.021299
30,8,logits,0.0500,0.026638
30,8,logits,0.0600,0.031978
30,8,logits,0.0700,0.037317
30,8,logits,0.0800,0.042652
30,8,logits,0.0900,0.047981
30,8,logits,0.1000,0.053300
30,8,logits,0.1100,0.058608
30,8,logits,0.1200,0.063901
30,8,logits,0.1300,0.069178
30,8,logits,0.1400,0.074436
30,8,logits,0.1500,0.079672
30,8,logits,0.1600,0.084886
30,8,logits,0.1700,0.090077
30,8,logits,0.1800,0.095242
30,8,logits,0.1900,0.100382
30,8,logits,0.2000,0.105497
30,8,logits,0.2100,0.110587
30,8,logits,0.2200,0.115654
30,8,logits,0.2300,0.120700
30,8,logits,0.2400,0.125726
30,8,logits,0.2500,0.130737
30,8,logits,0.2600,0.135736
30,8,logits,0.2700,0.140728
30,8,logits,0.2800,0.145717
30,8,logits,0.2900,0.150710
30,8,logits,0.3000,0.155713
30,8,logits,0.3100,0.160732
30,8,logits,0.3200,0.165776
30,8,logits,0.3300,0.170853
30,8,logits,0.3400,0.175970
30,8,logits,0.3500,0.181138
30,8,logits,0.3600,0.186365
30,8,logits,0.3700,0.191661
30,8,logits,0.3800,0.197037
30,8,logits,0.3900,0.202502
30,8,logits,0.4000,0.208068
30,8,logits,0.4100,0.213744
30,8,logits,0.4200,0.219543
30,8,logits,0.4300,0.225474
30,8,logits,0.4400,0.231549
30,8,logits,0.4500,0.237780
30,8,logits,0.4600,0.244176
30,8,logits,0.4700,0.250751
30,8,logits,0.4800,0.257515
30,8,logits,0.4900,0.264479
30,8,logits,0.5000,0.271655
30,8,logits,0.5100,0.279055
30,8,logits,0.5200,0.286692
30,8,logits,0.5300,0.294576
30,8,logits,0.5400,0.302721
30,8,logits,0.5500,0.311139
30,8,logits,0.5600,0.319844
30,8,logits,0.5700,0.328848
30,8,logits,0.5800,0.338164
30,8,logits,0.5900,0.347807
30,8,logits,0.6000,0.357788
30,8,logits,0.6100,0.368122
30,8,logits,0.6200,0.378821
30,8,logits,0.6300,0.389897
30,8,logits,0.6400,0.401362
30,8,logits,0.6500,0.413224
30,8,logits,0.6600,0.425494
30,8,logits,0.6700,0.438178
30,8,logits,0.6800,0.451281
30,8,logits,0.6900,0.464807
30,8,logits,0.7000,0.478756
30,8,logits,0.7100,0.493126
30,8,logits,0.7200,0.507912
30,8,logits,0.7300,0.523105
30,8,logits,0.7400,0.538697
30,8,logits,0.7500,0.554671
30,8,logits,0.7600,0.571012
30,8,logits,0.7700,0.587700
30,8,logits,0.7800,0.604713
30,8,logits,0.7900,0.622024
30,8,logits,0.8000,0.639607
30,8,logits,0.8100,0.657432
30,8,logits,0.8200,0.675469
30,8,logits,0.8300,0.693685
30,8,logits,0.8400,0.712047
30,8,logits,0.8500,0.730522
30,8,logits,0.8600,0.749075
30,8,logits,0.8700,0.767673
30,8,logits,0.8800,0.786283
30,8,logits,0.8900,0.804873
30,8,logits,0.9000,0.823410
30,8,logits,0.9100,0.841864
30,8,logits,0.9200,0.860207
30,8,logits,0.9300,0.878412
30,8,logits,0.9400,0.896452
30,8,logits,0.9500,0.914303
30,8,logits,0.9600,0.931943
30,8,logits,0.9700,0.949351
30,8,logits,0.9800,0.966508
30,8,logits,0.9900,0.983396
30,8,logits,1.0000,1.000000
30,10,logits,0.0000,0.000000
30,10,logits,0.0100,0.006700
30,10,logits,0.0200,0.013392
30,10,logits,0.0300,0.020072
30,10,logits,0.0400,0.026737
30,10,logits,0.0500,0.033385
30,10,logits,0.0600,0.040013
30,10,logits,0.0700,0.046618
30,10,logits,0.0800,0.053198
30,10,logits,0.0900,0.059750
30,10,logits,0.1000,0.066271
30,10,logits,0.1100,0.072762
30,10,logits,0.1200,0.079219
30,10,logits,0.1300,0.085643
30,10,logits,0.1400,0.092032
30,10,logits,0.1500,0.098387
30,10,logits,0.1600,0.104708
30,10,logits,0.1700,0.110996
30,10,logits,0.1800,0.117252
30,10,logits,0.1900,0.123478
30,10,logits,0.2000,0.129677
30,10,logits,0.2100,0.135850
30,10,logits,0.2200,0.142002
30,10,logits,0.2300,0.148136
30,10,logits,0.2400,0.154255
30,10,logits,0.2500,0.160364
30,10,logits,0.2600,0.166467
30,10,logits,0.2700,0.172569
30,10,logits,0.2800,0.178676
30,10,logits,0.2900,0.184792
30,10,logits,0.3000,0.190924
30,10,logits,0.3100,0.197076
30,10,logits,0.3200,0.203255
30,10,logits,0.3300,0.209468
30,10,logits,0.3400,0.215719
30,10,logits,0.3500,0.222016
30,10,logits,0.3600,0.228364
30,10,logits,0.3700,0.234770
30,10,logits,0.3800,0.241241
30,10,logits,0.3900,0.247783
30,10,logits,0.4000,0.254402
30,10,logits,0.4100,0.261104
30,10,logits,0.4200,0.267897
30,10,logits,0.4300,0.274785
30,10,logits,0.4400,0.281775
30,10,logits,0.4500,0.288874
30,10,logits,0.4600,0.296088
30,10,logits,0.4700,0.303422
30,10,logits,0.4800,0.310883
30,10,logits,0.4900,0.318478
30,10,logits,0.5000,0.326213
30,10,logits,0.5100,0.334094
30,10,logits,0.5200,0.342128
30,10,logits,0.5300,0.350322
30,10,logits,0.5400,0.358683
30,10,logits,0.5500,0.367219
30,10,logits,0.5600,0.375937
30,10,logits,0.5700,0.384847
30,10,logits,0.5800,0.393954
30,10,logits,0.5900,0.403270
30,10,logits,0.6000,0.412801
30,10,logits,0.6100,0.422558
30,10,logits,0.6200,0.432548
30,10,logits,0.6300,0.442782
30,10,logits,0.6400,0.453267
30,10,logits,0.6500,0.464012
30,10,logits,0.6600,0.475024
30,10,logits,0.6700,0.486312
30,10,logits,0.6800,0.497881
30,10,logits,0.6900,0.509738
30,10,logits,0.7000,0.521888
30,10,logits,0.7100,0.534334
30,10,logits,0.7200,0.547079
30,10,logits,0.7300,0.560124
30,10,logits,0.7400,0.573470
30,10,logits,0.7500,0.587115
30,10,logits,0.7600,0.601056
30,10,logits,0.7700,0.615290
30,10,logits,0.7800,0.629811
30,10,logits,0.7900,0.644612
30,10,logits,0.8000,0.659686
30,10,logits,0.8100,0.675023
30,10,logits,0.8200,0.690613
30,10,logits,0.8300,0.706444
30,10,logits,0.8400,0.722505
30,10,logits,0.8500,0.738784
30,10,logits,0.8600,0.755265
30,10,logits,0.8700,0.771936
30,10,logits,0.8800,0.788783
30,10,logits,0.8900,0.805791
30,10,logits,0.9000,0.822947
30,10,logits,0.9100,0.840238
30,10,logits,0.9200,0.857650
30,10,logits,0.9300,0.875170
30,10,logits,0.9400,0.892788
30,10,logits,0.9500,0.910492
30,10,logits,0.9600,0.928274
30,10,logits,0.9700,0.946122
30,10,logits,0.9800,0.964031
30,10,logits,0.9900,0.981992
30,10,logits,1.0000,1.000000
31,2,logits,0.0000,0.000001
31,2,logits,0.0100,0.010086
31,2,logits,0.0200,0.019986
31,2,logits,0.0300,0.029714
31,2,logits,0.0400,0.039287
31,2,logits,0.0500,0.048719
31,2,logits,0.0600,0.058026
31,2,logits,0.0700,0.067223
31,2,logits,0.0800,0.076325
31,2,logits,0.0900,0.085346
31,2,logits,0.1000,0.094299
31,2,logits,0.1100,0.103196
31,2,logits,0.1200,0.112049
31,2,logits,0.1300,0.120867
31,2,logits,0.1400,0.129659
31,2,logits,0.1500,0.138432
31,2,logits,0.1600,0.147194
31,2,logits,0.1700,0.155948
31,2,logits,0.1800,0.164700
31,2,logits,0.1900,0.173454
31,2,logits,0.2000,0.182214
31,2,logits,0.2100,0.190984
31,2,logits,0.2200,0.199769
31,2,logits,0.2300,0.208573
31,2,logits,0.2400,0.217404
31,2,logits,0.2500,0.226268
31,2,logits,0.2600,0.235173
31,2,logits,0.2700,0.244129
31,2,logits,0.2800,0.253148
31,2,logits,0.2900,0.262240
31,2,logits,0.3000,0.271421
31,2,logits,0.3100,0.280703
31,2,logits,0.3200,0.290102
31,2,logits,0.3300,0.299635
31,2,logits,0.3400,0.309316
31,2,logits,0.3500,0.319162
31,2,logits,0.3600,0.329191
31,2,logits,0.3700,0.339418
31,2,logits,0.3800,0.349861
31,2,logits,0.3900,0.360536
31,2,logits,0.4000,0.371461
31,2,logits,0.4100,0.382653
31,2,logits,0.4200,0.394128
31,2,logits,0.4300,0.405905
31,2,logits,0.4400,0.417997
31,2,logits,0.4500,0.430422
31,2,logits,0.4600,0.443188
31,2,logits,0.4700,0.456307
31,2,logits,0.4800,0.469779
31,2,logits,0.4900,0.483604
31,2,logits,0.5000,0.497769
31,2,logits,0.5100,0.512253
31,2,logits,0.5200,0.527026
31,2,logits,0.5300,0.542044
31,2,logits,0.5400,0.557255
31,2,logits,0.5500,0.572594
31,2,logits,0.5600,0.587986
31,2,logits,0.5700,0.603351
31,2,logits,0.5800,0.618602
31,2,logits,0.5900,0.633649
31,2,logits,0.6000,0.648406
31,2,logits,0.6100,0.662790
31,2,logits,0.6200,0.676724
31,2,logits,0.6300,0.690145
31,2,logits,0.6400,0.703000
31,2,logits,0.6500,0.715253
31,2,logits,0.6600,0.726880
31,2,logits,0.6700,0.737875
31,2,logits,0.6800,0.748246
31,2,logits,0.6900,0.758013
31,2,logits,0.7000,0.767208
31,2,logits,0.7100,0.775875
31,2,logits,0.7200,0.784059
31,2,logits,0.7300,0.791817
31,2,logits,0.7400,0.799204
31,2,logits,0.7500,0.806277
31,2,logits,0.7600,0.813095
31,2,logits,0.7700,0.819711
31,2,logits,0.7800,0.826179
31,2,logits,0.7900,0.832550
31,2,logits,0.8000,0.838870
31,2,logits,0.8100,0.845183
31,2,logits,0.8200,0.851527
31,2,logits,0.8300,0.857939
31,2,logits,0.8400,0.864452
31,2,logits,0.8500,0.871097
31,2,logits,0.8600,0.877901
31,2,logits,0.8700,0.884888
31,2,logits,0.8800,0.892081
31,2,logits,0.8900,0.899500
31,2,logits,0.9000,0.907163
31,2,logits,0.9100,0.915086
31,2,logits,0.9200,0.923283
31,2,logits,0.9300,0.931769
31,2,logits,0.9400,0.940553
31,2,logits,0.9500,0.949645
31,2,logits,0.9600,0.959055
31,2,logits,0.9700,0.968790
31,2,logits,0.9800,0.978855
31,2,logits,0.9900,0.989257
31,2,logits,1.0000,0.999999
31,4,logits,0.0000,0.000001
31,4,logits,0.0100,0.006880
31,4,logits,0.0200,0.013801
31,4,logits,0.0300,0.020770
31,4,logits,0.0400,0.027795
31,4,logits,0.0500,0.034886
31,4,logits,0.0600,0.042048
31,4,logits,0.0700,0.049289
31,4,logits,0.0800,0.056615
31,4,logits,0.0900,0.064031
31,4,logits,0.1000,0.071542
31,4,logits,0.1100,0.079152
31,4,logits,0.1200,0.086863
31,4,logits,0.1300,0.094678
31,4,logits,0.1400,0.102598
31,4,logits,0.1500,0.110623
31,4,logits,0.1600,0.118753
31,4,logits,0.1700,0.126985
31,4,logits,0.1800,0.135319
31,4,logits,0.1900,0.143751
31,4,logits,0.2000,0.152279
31,4,logits,0.2100,0.160899
31,4,logits,0.2200,0.169609
31,4,logits,0.2300,0.178403
31,4,logits,0.2400,0.187281
31,4,logits,0.2500,0.196239
31,4,logits,0.2600,0.205275
31,4,logits,0.2700,0.214389
31,4,logits,0.2800,0.223580
31,4,logits,0.2900,0.232849
31,4,logits,0.3000,0.242197
31,4,logits,0.3100,0.251628
31,4,logits,0.3200,0.261145
31,4,logits,0.3300,0.270752
31,4,logits,0.3400,0.280453
31,4,logits,0.3500,0.290255
31,4,logits,0.3600,0.300162
31,4,logits,0.3700,0.310180
31,4,logits,0.3800,0.320313
31,4,logits,0.3900,0.330568
31,4,logits,0.4000,0.340949
31,4,logits,0.4100,0.351459
31,4,logits,0.4200,0.362101
31,4,logits,0.4300,0.372878
31,4,logits,0.4400,0.383791
31,4,logits,0.4500,0.394842
31,4,logits,0.4600,0.406029
31,4,logits,0.4700,0.417351
31,4,logits,0.4800,0.428806
31,4,logits,0.4900,0.440391
31,4,logits,0.5000,0.452099
31,4,logits,0.5100,0.463927
31,4,logits,0.5200,0.475865
31,4,logits,0.5300,0.487906
31,4,logits,0.5400,0.500040
31,4,logits,0.5500,0.512255
31,4,logits,0.5600,0.524538
31,4,logits,0.5700,0.536875
31,4,logits,0.5800,0.549252
31,4,logits,0.5900,0.561650
31,4,logits,0.6000,0.574054
31,4,logits,0.6100,0.586444
31,4,logits,0.6200,0.598803
31,4,logits,0.6300,0.611111
31,4,logits,0.6400,0.623350
31,4,logits,0.6500,0.635501
31,4,logits,0.6600,0.647548
31,4,logits,0.6700,0.659475
31,4,logits,0.6800,0.671266
31,4,logits,0.6900,0.682910
31,4,logits,0.7000,0.694395
31,4,logits,0.7100,0.705714
31,4,logits,0.7200,0.716861
31,4,logits,0.7300,0.727832
31,4,logits,0.7400,0.738627
31,4,logits,0.7500,0.749248
31,4,logits,0.7600,0.759699
31,4,logits,0.7700,0.769989
31,4,logits,0.7800,0.780125
31,4,logits,0.7900,0.790122
31,4,logits,0.8000,0.799991
31,4,logits,0.8100,0.809749
31,4,logits,0.8200,0.819414
31,4,logits,0.8300,0.829002
31,4,logits,0.8400,0.838535
31,4,logits,0.8500,0.848032
31,4,logits,0.8600,0.857513
31,4,logits,0.8700,0.867001
31,4,logits,0.8800,0.876517
31,4,logits,0.8900,0.886081
31,4,logits,0.9000,0.895714
31,4,logits,0.9100,0.905437
31,4,logits,0.9200,0.915271
31,4,logits,0.9300,0.925233
31,4,logits,0.9400,0.935342
31,4,logits,0.9500,0.945617
31,4,logits,0.9600,0.956073
31,4,logits,0.9700,0.966726
31,4,logits,0.9800,0.977589
31,4,logits,0.9900,0.988677
31,4,logits,1.0000,0.999999
31,6,logits,0.0000,0.000001
31,6,logits,0.0100,0.006703
31,6,logits,0.0200,0.013439
31,6,logits,0.0300,0.020215
31,6,logits,0.0400,0.027036
31,6,logits,0.0500,0.033908
31,6,logits,0.0600,0.040838
31,6,logits,0.0700,0.047830
31,6,logits,0.0800,0.054890
31,6,logits,0.0900,0.062023
31,6,logits,0.1000,0.069234
31,6,logits,0.1100,0.076529
31,6,logits,0.1200,0.083911
31,6,logits,0.1300,0.091385
31,6,logits,0.1400,0.098956
31,6,logits,0.1500,0.106627
31,6,logits,0.1600,0.114403
31,6,logits,0.1700,0.122287
31,6,logits,0.1800,0.130282
31,6,logits,0.1900,0.138392
31,6,logits,0.2000,0.146619
31,6,logits,0.2100,0.154967
31,6,logits,0.2200,0.163437
31,6,logits,0.2300,0.172030
31,6,logits,0.2400,0.180750
31,6,logits,0.2500,0.189596
31,6,logits,0.2600,0.198570
31,6,logits,0.2700,0.207671
31,6,logits,0.2800,0.216900
31,6,logits,0.2900,0.226256
31,6,logits,0.3000,0.235739
31,6,logits,0.3100,0.245345
31,6,logits,0.3200,0.255074
31,6,logits,0.3300,0.264924
31,6,logits,0.3400,0.274891
31,6,logits,0.3500,0.284973
31,6,logits,0.3600,0.295166
31,6,logits,0.3700,0.305467
31,6,logits,0.3800,0.315871
31,6,logits,0.3900,0.326376
31,6,logits,0.4000,0.336976
31,6,logits,0.4100,0.347666
31,6,logits,0.4200,0.358443
31,6,logits,0.4300,0.369302
31,6,logits,0.4400,0.380239
31,6,logits,0.4500,0.391249
31,6,logits,0.4600,0.402327
31,6,logits,0.4700,0.413469
31,6,logits,0.4800,0.424670
31,6,logits,0.4900,0.435925
31,6,logits,0.5000,0.447232
31,6,logits,0.5100,0.458584
31,6,logits,0.5200,0.469978
31,6,logits,0.5300,0.481410
31,6,logits,0.5400,0.492874
31,6,logits,0.5500,0.504367
31,6,logits,0.5600,0.515884
31,6,logits,0.5700,0.527420
31,6,logits,0.5800,0.538972
31,6,logits,0.5900,0.550533
31,6,logits,0.6000,0.562100
31,6,logits,0.6100,0.573667
31,6,logits,0.6200,0.585229
31,6,logits,0.6300,0.596781
31,6,logits,0.6400,0.608317
31,6,logits,0.6500,0.619834
31,6,logits,0.6600,0.631324
31,6,logits,0.6700,0.642784
31,6,logits,0.6800,0.654208
31,6,logits,0.6900,0.665592
31,6,logits,0.7000,0.676931
31,6,logits,0.7100,0.688222
31,6,logits,0.7200,0.699460
31,6,logits,0.7300,0.710644
31,6,logits,0.7400,0.721771
31,6,logits,0.7500,0.732839
31,6,logits,0.7600,0.743847
31,6,logits,0.7700,0.754796
31,6,logits,0.7800,0.765685
31,6,logits,0.7900,0.776518
31,6,logits,0.8000,0.787295
31,6,logits,0.8100,0.798020
31,6,logits,0.8200,0.808698
31,6,logits,0.8300,0.819332
31,6,logits,0.8400,0.829929
31,6,logits,0.8500,0.840494
31,6,logits,0.8600,0.851033
31,6,logits,0.8700,0.861554
31,6,logits,0.8800,0.872064
31,6,logits,0.8900,0.882570
31,6,logits,0.9000,0.893080
31,6,logits,0.9100,0.903603
31,6,logits,0.9200,0.914144
31,6,logits,0.9300,0.924713
31,6,logits,0.9400,0.935315
31,6,logits,0.9500,0.945959
31,6,logits,0.9600,0.956650
31,6,logits,0.9700,0.967395
31,6,logits,0.9800,0.978198
31,6,logits,0.9900,0.989065
31,6,logits,1.0000,0.999999
31,8,logits,0.0000,0.000001
31,8,logits,0.0100,0.008156
31,8,logits,0.0200,0.016207
31,8,logits,0.0300,0.024156
31,8,logits,0.0400,0.032008
31,8,logits,0.0500,0.039768
31,8,logits,0.0600,0.047440
31,8,logits,0.0700,0.055029
31,8,logits,0.0800,0.062539
31,8,logits,0.0900,0.069974
31,8,logits,0.1000,0.077339
31,8,logits,0.1100,0.084637
31,8,logits,0.1200,0.091872
31,8,logits,0.1300,0.099049
31,8,logits,0.1400,0.106172
31,8,logits,0.1500,0.113244
31,8,logits,0.1600,0.120271
31,8,logits,0.1700,0.127257
31,8,logits,0.1800,0.134205
31,8,logits,0.1900,0.141121
31,8,logits,0.2000,0.148010
31,8,logits,0.2100,0.154875
31,8,logits,0.2200,0.161722
31,8,logits,0.2300,0.168555
31,8,logits,0.2400,0.175380
31,8,logits,0.2500,0.182201
31,8,logits,0.2600,0.189025
31,8,logits,0.2700,0.195855
31,8,logits,0.2800,0.202698
31,8,logits,0.2900,0.209560
31,8,logits,0.3000,0.216446
31,8,logits,0.3100,0.223360
31,8,logits,0.3200,0.230310
31,8,logits,0.3300,0.237300
31,8,logits,0.3400,0.244336
31,8,logits,0.3500,0.251425
31,8,logits,0.3600,0.258571
31,8,logits,0.3700,0.265780
31,8,logits,0.3800,0.273057
31,8,logits,0.3900,0.280410
31,8,logits,0.4000,0.287841
31,8,logits,0.4100,0.295358
31,8,logits,0.4200,0.302965
31,8,logits,0.4300,0.310667
31,8,logits,0.4400,0.318469
31,8,logits,0.4500,0.326376
31,8,logits,0.4600,0.334393
31,8,logits,0.4700,0.342524
31,8,logits,0.4800,0.350774
31,8,logits,0.4900,0.359146
31,8,logits,0.5000,0.367645
31,8,logits,0.5100,0.376276
31,8,logits,0.5200,0.385040
31,8,logits,0.5300,0.393943
31,8,logits,0.5400,0.402987
31,8,logits,0.5500,0.412176
31,8,logits,0.5600,0.421512
31,8,logits,0.5700,0.430999
31,8,logits,0.5800,0.440640
31,8,logits,0.5900,0.450436
31,8,logits,0.6000,0.460391
31,8,logits,0.6100,0.470506
31,8,logits,0.6200,0.480785
31,8,logits,0.6300,0.491228
31,8,logits,0.6400,0.501840
31,8,logits,0.6500,0.512620
31,8,logits,0.6600,0.523571
31,8,logits,0.6700,0.534695
31,8,logits,0.6800,0.545994
31,8,logits,0.6900,0.557470
31,8,logits,0.7000,0.569124
31,8,logits,0.7100,0.580957
31,8,logits,0.7200,0.592972
31,8,logits,0.7300,0.605170
31,8,logits,0.7400,0.617553
31,8,logits,0.7500,0.630120
31,8,logits,0.7600,0.642875
31,8,logits,0.7700,0.655816
31,8,logits,0.7800,0.668946
31,8,logits,0.7900,0.682264
31,8,logits,0.8000,0.695769
31,8,logits,0.8100,0.709463
31,8,logits,0.8200,0.723342
31,8,logits,0.8300,0.737407
31,8,logits,0.8400,0.751653
31,8,logits,0.8500,0.766080
31,8,logits,0.8600,0.780683
31,8,logits,0.8700,0.795459
31,8,logits,0.8800,0.810401
31,8,logits,0.8900,0.825506
