context,direction,block,basepoint,rho,d_hidden,jsd,flip
45,0,3,natural,1.75,1.158872365951538,0.20323526859283447,0.0
45,0,3,natural,2.0999999999999996,1.268654465675354,0.31474143266677856,0.0
45,0,3,natural,2.4499999999999997,1.332343578338623,0.38495922088623047,0.0
45,0,3,natural,2.8,1.372536063194275,0.4330308437347412,0.0
45,0,3,natural,3.15,1.3996939659118652,0.466858834028244,0.0
45,0,3,natural,3.5,1.4190068244934082,0.4911203682422638,1.0
45,1,3,natural,0.0,0.0,0.0,0.0
45,1,3,natural,0.35,0.20092786848545074,9.247151319868863e-05,0.0
45,1,3,natural,0.7,0.45459088683128357,0.000472940388135612,0.0
45,1,3,natural,1.0499999999999998,0.8073961734771729,0.010547674261033535,0.0
45,1,3,natural,1.4,1.203545331954956,0.3208710551261902,0.0
45,1,3,natural,1.75,1.3820176124572754,0.5901931524276733,1.0
45,1,3,natural,2.0999999999999996,1.4343717098236084,0.5969871878623962,1.0
45,1,3,natural,2.4499999999999997,1.4529423713684082,0.5857746005058289,1.0
45,1,3,natural,2.8,1.4643419981002808,0.580513596534729,1.0
45,1,3,natural,3.15,1.4744302034378052,0.5819222927093506,1.0
45,1,3,natural,3.5,1.4837702512741089,0.587151288986206,1.0
45,2,3,natural,0.0,0.0,0.0,0.0
45,2,3,natural,0.35,0.19675254821777344,5.60109838261269e-05,0.0
45,2,3,natural,0.7,0.4373849630355835,0.0007818777812644839,0.0
45,2,3,natural,1.0499999999999998,0.715324342250824,0.005855428520590067,0.0
45,2,3,natural,1.4,1.0195562839508057,0.045118071138858795,0.0
45,2,3,natural,1.75,1.2466813325881958,0.22791114449501038,0.0
45,2,3,natural,2.0999999999999996,1.353799819946289,0.39124834537506104,0.0
45,2,3,natural,2.4499999999999997,1.4080538749694824,0.4651993215084076,1.0
45,2,3,natural,2.8,1.4426034688949585,0.5069946646690369,1.0
45,2,3,natural,3.15,1.4672645330429077,0.5369635820388794,1.0
45,2,3,natural,3.5,1.4852114915847778,0.5581297874450684,1.0
45,3,3,natural,0.0,0.0,0.0,0.0
45,3,3,natural,0.35,0.19597484171390533,6.667447451036423e-05,0.0
45,3,3,natural,0.7,0.4134788513183594,0.0003911279491148889,0.0
45,3,3,natural,1.0499999999999998,0.6823684573173523,0.0032027733977884054,0.0
45,3,3,natural,1.4,1.0039019584655762,0.10129053890705109,0.0
45,3,3,natural,1.75,1.2581095695495605,0.48142504692077637,1.0
45,3,3,natural,2.0999999999999996,1.3770135641098022,0.5953583717346191,1.0
45,3,3,natural,2.4499999999999997,1.4266990423202515,0.6197168827056885,1.0
45,3,3,natural,2.8,1.4503917694091797,0.6263332366943359,1.0
45,3,3,natural,3.15,1.462951421737671,0.6279466152191162,1.0
45,3,3,natural,3.5,1.470041036605835,0.6276880502700806,1.0
45,4,3,natural,0.0,0.0,0.0,0.0
45,4,3,natural,0.35,0.1809559017419815,3.4581797081045806e-05,0.0
45,4,3,natural,0.7,0.399480938911438,0.00045020782272331417,0.0
45,4,3,natural,1.0499999999999998,0.6855444312095642,0.009494374506175518,0.0
45,4,3,natural,1.4,0.9606134295463562,0.07603022456169128,0.0
45,4,3,natural,1.75,1.1381843090057373,0.18459439277648926,0.0
45,4,3,natural,2.0999999999999996,1.24111807346344,0.2509438097476959,0.0
45,4,3,natural,2.4499999999999997,1.304192066192627,0.3029852509498596,0.0
45,4,3,natural,2.8,1.3458285331726074,0.3521689772605896,0.0
45,4,3,natural,3.15,1.3744487762451172,0.3904153108596802,0.0
45,4,3,natural,3.5,1.3947944641113281,0.4169847369194031,0.0
45,5,3,natural,0.0,0.0,0.0,0.0
45,5,3,natural,0.35,0.18637090921401978,0.0002158285933546722,0.0
45,5,3,natural,0.7,0.41081446409225464,0.0011137304827570915,0.0
45,5,3,natural,1.0499999999999998,0.6652886271476746,0.007964229211211205,0.0
45,5,3,natural,1.4,0.9234910607337952,0.059547215700149536,0.0
45,5,3,natural,1.75,1.1082080602645874,0.22236260771751404,0.0
45,5,3,natural,2.0999999999999996,1.2052065134048462,0.34923169016838074,1.0
45,5,3,natural,2.4499999999999997,1.2557072639465332,0.4004935026168823,1.0
45,5,3,natural,2.8,1.2859212160110474,0.4256047010421753,1.0
45,5,3,natural,3.15,1.306514859199524,0.4424077570438385,1.0
45,5,3,natural,3.5,1.3218002319335938,0.4556053876876831,1.0
45,6,3,natural,0.0,0.0,0.0,0.0
45,6,3,natural,0.35,0.19460155069828033,0.0004527251294348389,0.0
45,6,3,natural,0.7,0.3817947208881378,0.0018656083848327398,0.0
45,6,3,natural,1.0499999999999998,0.5740830898284912,0.005207298323512077,0.0
45,6,3,natural,1.4,0.777242124080658,0.016171328723430634,0.0
45,6,3,natural,1.75,0.9706414937973022,0.051205605268478394,0.0
45,6,3,natural,2.0999999999999996,1.116287112236023,0.1124800592660904,0.0
45,6,3,natural,2.4499999999999997,1.2113735675811768,0.17295730113983154,0.0
45,6,3,natural,2.8,1.272640585899353,0.21890078485012054,0.0
45,6,3,natural,3.15,1.3136759996414185,0.2532084882259369,0.0
45,6,3,natural,3.5,1.3425112962722778,0.28023600578308105,0.0
45,7,3,natural,0.0,0.0,0.0,0.0
45,7,3,natural,0.35,0.1922784298658371,3.605124220484868e-05,0.0
45,7,3,natural,0.7,0.3971283435821533,0.00027588187367655337,0.0
45,7,3,natural,1.0499999999999998,0.6037620902061462,0.0013390213716775179,0.0
45,7,3,natural,1.4,0.8246654272079468,0.008277476765215397,0.0
45,7,3,natural,1.75,1.0478724241256714,0.0526040643453598,0.0
45,7,3,natural,2.0999999999999996,1.2228124141693115,0.1985970437526703,0.0
45,7,3,natural,2.4499999999999997,1.3328495025634766,0.3535422086715698,0.0
45,7,3,natural,2.8,1.4006165266036987,0.45046862959861755,0.0
45,7,3,natural,3.15,1.4448069334030151,0.5086401700973511,1.0
45,7,3,natural,3.5,1.4755940437316895,0.5454963445663452,1.0
46,0,3,natural,0.0,0.0,0.0,0.0
46,0,3,natural,0.35,0.21485324203968048,0.0002940825652331114,0.0
46,0,3,natural,0.7,0.46650758385658264,0.0016946604009717703,0.0
46,0,3,natural,1.0499999999999998,0.767866849899292,0.011539421044290066,0.0
46,0,3,natural,1.4,1.0524147748947144,0.059706926345825195,0.0
46,0,3,natural,1.75,1.2482681274414062,0.17531760036945343,0.0
46,0,3,natural,2.0999999999999996,1.364147663116455,0.338479220867157,0.0
46,0,3,natural,2.4499999999999997,1.429796814918518,0.4655160903930664,0.0
46,0,3,natural,2.8,1.468818187713623,0.5339258909225464,0.0
46,0,3,natural,3.15,1.4937347173690796,0.569664716720581,1.0
46,0,3,natural,3.5,1.510711908340454,0.5898469686508179,1.0
46,1,3,natural,0.0,0.0,0.0,0.0
46,1,3,natural,0.35,0.2615997791290283,0.004149524495005608,0.0
46,1,3,natural,0.7,0.6560472249984741,0.057087402790784836,0.0
46,1,3,natural,1.0499999999999998,1.2051870822906494,0.4995107650756836,1.0
46,1,3,natural,1.4,1.4033185243606567,0.6404737234115601,1.0
46,1,3,natural,1.75,1.4548412561416626,0.6319464445114136,1.0
46,1,3,natural,2.0999999999999996,1.481924295425415,0.6214412450790405,1.0
46,1,3,natural,2.4499999999999997,1.5010082721710205,0.616371214389801,1.0
46,1,3,natural,2.8,1.514714241027832,0.6132940649986267,1.0
46,1,3,natural,3.15,1.5250552892684937,0.611120343208313,1.0
46,1,3,natural,3.5,1.533159613609314,0.6095324754714966,1.0
46,2,3,natural,0.0,0.0,0.0,0.0
46,2,3,natural,0.35,0.23378926515579224,0.0002525950549170375,0.0
46,2,3,natural,0.7,0.5218203663825989,0.0007806071080267429,0.0
46,2,3,natural,1.0499999999999998,0.8465355634689331,0.0022298647090792656,0.0
46,2,3,natural,1.4,1.1616061925888062,0.031062312424182892,0.0
46,2,3,natural,1.75,1.3266053199768066,0.19251520931720734,0.0
46,2,3,natural,2.0999999999999996,1.394648551940918,0.3358166813850403,0.0
46,2,3,natural,2.4499999999999997,1.4287441968917847,0.41236600279808044,0.0
46,2,3,natural,2.8,1.44883131980896,0.4552668035030365,0.0
46,2,3,natural,3.15,1.4622496366500854,0.4829867482185364,0.0
46,2,3,natural,3.5,1.4721018075942993,0.5032156109809875,1.0
46,3,3,natural,0.0,0.0,0.0,0.0
46,3,3,natural,0.35,0.21037650108337402,0.002085372805595398,0.0
46,3,3,natural,0.7,0.4069116711616516,0.0031150111462920904,0.0
46,3,3,natural,1.0499999999999998,0.6505159735679626,0.0029530986212193966,0.0
46,3,3,natural,1.4,0.9448155760765076,0.008419000543653965,0.0
46,3,3,natural,1.75,1.1607614755630493,0.07359831035137177,0.0
46,3,3,natural,2.0999999999999996,1.2750862836837769,0.17230242490768433,0.0
46,3,3,natural,2.4499999999999997,1.3420792818069458,0.2652726173400879,0.0
46,3,3,natural,2.8,1.3859506845474243,0.34401434659957886,0.0
46,3,3,natural,3.15,1.416317105293274,0.4036981165409088,1.0
46,3,3,natural,3.5,1.438129186630249,0.44654569029808044,1.0
46,4,3,natural,0.0,0.0,0.0,0.0
46,4,3,natural,0.35,0.22481197118759155,0.00025093212025240064,0.0
46,4,3,natural,0.7,0.4946967363357544,0.0010373799595981836,0.0
46,4,3,natural,1.0499999999999998,0.8526016473770142,0.013776121661067009,0.0
46,4,3,natural,1.4,1.1273531913757324,0.14402461051940918,0.0
46,4,3,natural,1.75,1.2556324005126953,0.31844645738601685,0.0
46,4,3,natural,2.0999999999999996,1.3137236833572388,0.3936612606048584,1.0
46,4,3,natural,2.4499999999999997,1.347264051437378,0.42637401819229126,1.0
46,4,3,natural,2.8,1.3704770803451538,0.44365864992141724,1.0
46,4,3,natural,3.15,1.3880212306976318,0.45427170395851135,1.0
46,4,3,natural,3.5,1.401769995689392,0.4617694020271301,1.0
46,5,3,natural,0.0,0.0,0.0,0.0
46,5,3,natural,0.35,0.2703286409378052,0.0013787595089524984,0.0
46,5,3,natural,0.7,0.600445568561554,0.008916523307561874,0.0
46,5,3,natural,1.0499999999999998,0.9639410376548767,0.03522995114326477,0.0
46,5,3,natural,1.4,1.2715849876403809,0.23352651298046112,0.0
46,5,3,natural,1.75,1.4088835716247559,0.4440348148345947,1.0
46,5,3,natural,2.0999999999999996,1.4674381017684937,0.5239874720573425,1.0
46,5,3,natural,2.4499999999999997,1.4972143173217773,0.5631425380706787,1.0
46,5,3,natural,2.8,1.5144215822219849,0.5859717130661011,1.0
46,5,3,natural,3.15,1.5252765417099,0.5999863743782043,1.0
46,5,3,natural,3.5,1.5325852632522583,0.6088796854019165,1.0
46,6,3,natural,0.0,0.0,0.0,0.0
46,6,3,natural,0.35,0.22975818812847137,0.004775937646627426,0.0
46,6,3,natural,0.7,0.5221641659736633,0.024674825370311737,0.0
46,6,3,natural,1.0499999999999998,0.8680112957954407,0.061405014246702194,0.0
46,6,3,natural,1.4,1.0996911525726318,0.11741046607494354,0.0
46,6,3,natural,1.75,1.2352416515350342,0.2097935974597931,0.0
46,6,3,natural,2.0999999999999996,1.3229832649230957,0.3160703778266907,0.0
46,6,3,natural,2.4499999999999997,1.381087303161621,0.4059566259384155,0.0
46,6,3,natural,2.8,1.4200290441513062,0.47122830152511597,0.0
46,6,3,natural,3.15,1.447021722793579,0.5149933099746704,1.0
46,6,3,natural,3.5,1.4665380716323853,0.5437756776809692,1.0
46,7,3,natural,0.0,0.0,0.0,0.0
46,7,3,natural,0.35,0.21012866497039795,2.0474974007811397e-05,0.0
46,7,3,natural,0.7,0.43059149384498596,0.00020889411098323762,0.0
46,7,3,natural,1.0499999999999998,0.6843372583389282,0.0016331169754266739,0.0
46,7,3,natural,1.4,0.951045572757721,0.010836726054549217,0.0
46,7,3,natural,1.75,1.1704810857772827,0.056741759181022644,0.0
46,7,3,natural,2.0999999999999996,1.3091508150100708,0.17152048647403717,0.0
46,7,3,natural,2.4499999999999997,1.3867015838623047,0.2983587980270386,0.0
46,7,3,natural,2.8,1.4312759637832642,0.3870362937450409,0.0
46,7,3,natural,3.15,1.4587386846542358,0.44201505184173584,0.0
46,7,3,natural,3.5,1.4768891334533691,0.47676926851272583,0.0
47,0,3,natural,0.0,0.0,0.0,0.0
47,0,3,natural,0.35,0.23034076392650604,0.00038702887832187116,0.0
47,0,3,natural,0.7,0.5318330526351929,0.0018983499612659216,0.0
47,0,3,natural,1.0499999999999998,0.917145311832428,0.016091763973236084,0.0
47,0,3,natural,1.4,1.255565881729126,0.19561153650283813,0.0
47,0,3,natural,1.75,1.3922834396362305,0.38822224736213684,0.0
47,0,3,natural,2.0999999999999996,1.4448105096817017,0.4455043077468872,0.0
47,0,3,natural,2.4499999999999997,1.468026876449585,0.4743533134460449,0.0
47,0,3,natural,2.8,1.4810808897018433,0.4951712191104889,0.0
47,0,3,natural,3.15,1.489075779914856,0.5100953578948975,1.0
47,0,3,natural,3.5,1.4942713975906372,0.5212037563323975,1.0
47,1,3,natural,0.0,0.0,0.0,0.0
47,1,3,natural,0.35,0.2442164570093155,0.00019608557340689003,0.0
47,1,3,natural,0.7,0.8208447694778442,0.026609282940626144,0.0
47,1,3,natural,1.0499999999999998,1.2597177028656006,0.4925372004508972,1.0
47,1,3,natural,1.4,1.3174103498458862,0.30278801918029785,0.0
47,1,3,natural,1.75,1.3665049076080322,0.3274576663970947,0.0
47,1,3,natural,2.0999999999999996,1.4032089710235596,0.3692546486854553,0.0
47,1,3,natural,2.4499999999999997,1.4300302267074585,0.4196072816848755,0.0
47,1,3,natural,2.8,1.4498718976974487,0.46719056367874146,0.0
47,1,3,natural,3.15,1.4649635553359985,0.5063796639442444,1.0
47,1,3,natural,3.5,1.476828932762146,0.5364692211151123,1.0
47,2,3,natural,0.0,0.0,0.0,0.0
47,2,3,natural,0.35,0.29783394932746887,0.0011519698891788721,0.0
47,2,3,natural,0.7,0.7635030150413513,0.06128738075494766,0.0
47,2,3,natural,1.0499999999999998,1.2466351985931396,0.5411497354507446,1.0
47,2,3,natural,1.4,1.449283480644226,0.6476771831512451,1.0
47,2,3,natural,1.75,1.5069833993911743,0.6601884365081787,1.0
47,2,3,natural,2.0999999999999996,1.5287986993789673,0.6585584878921509,1.0
47,2,3,natural,2.4499999999999997,1.5365042686462402,0.6524927020072937,1.0
47,2,3,natural,2.8,1.538437008857727,0.6462389826774597,1.0
47,2,3,natural,3.15,1.538097620010376,0.6408917307853699,1.0
47,2,3,natural,3.5,1.5369436740875244,0.6363832950592041,1.0
47,3,3,natural,0.0,0.0,0.0,0.0
47,3,3,natural,0.35,0.23639823496341705,0.0009551978437229991,0.0
47,3,3,natural,0.7,0.581412136554718,0.027707470580935478,0.0
47,3,3,natural,1.0499999999999998,1.0686781406402588,0.457074373960495,1.0
47,3,3,natural,1.4,1.3911999464035034,0.6663080453872681,1.0
47,3,3,natural,1.75,1.4817895889282227,0.6711193323135376,1.0
47,3,3,natural,2.0999999999999996,1.5198795795440674,0.6712644696235657,1.0
47,3,3,natural,2.4499999999999997,1.5392487049102783,0.671369194984436,1.0
47,3,3,natural,2.8,1.547149896621704,0.6700342893600464,1.0
47,3,3,natural,3.15,1.5490745306015015,0.667568564414978,1.0
47,3,3,natural,3.5,1.5481172800064087,0.6643930673599243,1.0
47,4,3,natural,0.0,0.0,0.0,0.0
47,4,3,natural,0.35,0.20108957588672638,0.00010202279372606426,0.0
47,4,3,natural,0.7,0.45048561692237854,0.00018779971287585795,0.0
47,4,3,natural,1.0499999999999998,0.7766344547271729,0.000975361792370677,0.0
47,4,3,natural,1.4,1.0909782648086548,0.007018977776169777,0.0
47,4,3,natural,1.75,1.3155920505523682,0.0736469253897667,0.0
47,4,3,natural,2.0999999999999996,1.416483759880066,0.19333970546722412,0.0
47,4,3,natural,2.4499999999999997,1.4647375345230103,0.29128238558769226,0.0
47,4,3,natural,2.8,1.4911690950393677,0.3534044623374939,0.0
47,4,3,natural,3.15,1.5072804689407349,0.39194655418395996,0.0
47,4,3,natural,3.5,1.5179942846298218,0.41692227125167847,0.0
47,5,3,natural,0.0,0.0,0.0,0.0
47,5,3,natural,0.35,0.21297521889209747,0.0007737523992545903,0.0
47,5,3,natural,0.7,0.48885297775268555,0.012021500617265701,0.0
47,5,3,natural,1.0499999999999998,0.817506730556488,0.0902303084731102,0.0
47,5,3,natural,1.4,1.0739009380340576,0.22876501083374023,1.0
47,5,3,natural,1.75,1.2123799324035645,0.3276873826980591,1.0
47,5,3,natural,2.0999999999999996,1.2828867435455322,0.38672614097595215,1.0
47,5,3,natural,2.4499999999999997,1.3231275081634521,0.42279741168022156,1.0
47,5,3,natural,2.8,1.3491637706756592,0.44685161113739014,1.0
47,5,3,natural,3.15,1.3676217794418335,0.46414390206336975,1.0
47,5,3,natural,3.5,1.381535291671753,0.4772590100765228,1.0
47,6,3,natural,0.0,0.0,0.0,0.0
47,6,3,natural,0.35,0.21638596057891846,0.00015381159028038383,0.0
47,6,3,natural,0.7,0.45728009939193726,0.0015448897611349821,0.0
47,6,3,natural,1.0499999999999998,0.7194008827209473,0.010050725191831589,0.0
47,6,3,natural,1.4,0.9632315039634705,0.049419574439525604,0.0
47,6,3,natural,1.75,1.1174051761627197,0.1252405345439911,0.0
47,6,3,natural,2.0999999999999996,1.2050737142562866,0.19094282388687134,0.0
47,6,3,natural,2.4499999999999997,1.2599952220916748,0.24215194582939148,0.0
47,6,3,natural,2.8,1.2964781522750854,0.281674325466156,0.0
47,6,3,natural,3.15,1.3218514919281006,0.31178945302963257,0.0
47,6,3,natural,3.5,1.3402886390686035,0.33485084772109985,0.0
47,7,3,natural,0.0,0.0,0.0,0.0
47,7,3,natural,0.35,0.212953120470047,0.0006082431646063924,0.0
47,7,3,natural,0.7,0.44456514716148376,0.004064267501235008,0.0
47,7,3,natural,1.0499999999999998,0.7603867650032043,0.029048923403024673,0.0
47,7,3,natural,1.4,1.172938585281372,0.3043803870677948,0.0
47,7,3,natural,1.75,1.3936227560043335,0.5920689105987549,1.0
47,7,3,natural,2.0999999999999996,1.4643031358718872,0.6243547797203064,1.0
47,7,3,natural,2.4499999999999997,1.4940744638442993,0.6262343525886536,1.0
47,7,3,natural,2.8,1.5108637809753418,0.6248637437820435,1.0
47,7,3,natural,3.15,1.522214412689209,0.6243704557418823,1.0
47,7,3,natural,3.5,1.5308420658111572,0.6250388026237488,1.0
0,0,3,control,0.0,0.0,0.0,0.0
0,0,3,control,0.35,0.3814964294433594,0.023705333471298218,0.0
0,0,3,control,0.7,0.7365857362747192,0.13702279329299927,0.0
0,0,3,control,1.0499999999999998,0.9758010506629944,0.19299931824207306,0.0
0,0,3,control,1.4,1.1467937231063843,0.23533402383327484,0.0
0,0,3,control,1.75,1.2580347061157227,0.30422791838645935,0.0
0,0,3,control,2.0999999999999996,1.3253488540649414,0.3586116433143616,0.0
0,0,3,control,2.4499999999999997,1.3697046041488647,0.3937111496925354,1.0
0,0,3,control,2.8,1.4017547369003296,0.41842445731163025,1.0
0,0,3,control,3.15,1.4259021282196045,0.4368596076965332,1.0
0,0,3,control,3.5,1.4443824291229248,0.4511001408100128,1.0
0,1,3,control,0.0,0.0,0.0,0.0
0,1,3,control,0.35,0.4332428276538849,0.003264388535171747,0.0
0,1,3,control,0.7,0.7412713766098022,0.04287581890821457,0.0
0,1,3,control,1.0499999999999998,1.0062311887741089,0.2147521674633026,0.0
0,1,3,control,1.4,1.1580954790115356,0.3420060873031616,0.0
0,1,3,control,1.75,1.2442584037780762,0.3949210047721863,1.0
0,1,3,control,2.0999999999999996,1.303568720817566,0.43172135949134827,1.0
0,1,3,control,2.4499999999999997,1.3468735218048096,0.4635559916496277,1.0
0,1,3,control,2.8,1.3793835639953613,0.49093741178512573,1.0
0,1,3,control,3.15,1.4042229652404785,0.5131577253341675,1.0
0,1,3,control,3.5,1.4235423803329468,0.530575156211853,1.0
0,2,3,control,0.0,0.0,0.0,0.0
0,2,3,control,0.35,0.5367190837860107,0.05242917314171791,0.0
0,2,3,control,0.7,0.9815530776977539,0.4722006320953369,1.0
0,2,3,control,1.0499999999999998,1.2206311225891113,0.6259981393814087,1.0
0,2,3,control,1.4,1.3283491134643555,0.6430968046188354,1.0
0,2,3,control,1.75,1.386009931564331,0.6385456323623657,1.0
0,2,3,control,2.0999999999999996,1.4206186532974243,0.6295517683029175,1.0
0,2,3,control,2.4499999999999997,1.4458346366882324,0.6206618547439575,1.0
0,2,3,control,2.8,1.464708685874939,0.6133173704147339,1.0
0,2,3,control,3.15,1.478906273841858,0.6073829531669617,1.0
0,2,3,control,3.5,1.4899134635925293,0.6025601029396057,1.0
0,3,3,control,0.0,0.0,0.0,0.0
0,3,3,control,0.35,0.6113374829292297,0.1537923514842987,0.0
0,3,3,control,0.7,1.0256812572479248,0.6203799247741699,1.0
0,3,3,control,1.0499999999999998,1.2074593305587769,0.6539851427078247,1.0
0,3,3,control,1.4,1.3145872354507446,0.6575831174850464,1.0
0,3,3,control,1.75,1.3747235536575317,0.6566479206085205,1.0
0,3,3,control,2.0999999999999996,1.4080621004104614,0.6543394327163696,1.0
0,3,3,control,2.4499999999999997,1.4260364770889282,0.6507517099380493,1.0
0,3,3,control,2.8,1.4356966018676758,0.646312952041626,1.0
0,3,3,control,3.15,1.4408422708511353,0.6413980722427368,1.0
0,3,3,control,3.5,1.4435160160064697,0.636272132396698,1.0
0,4,3,control,0.0,0.0,0.0,0.0
0,4,3,control,0.35,0.38963305950164795,0.004507850855588913,0.0
0,4,3,control,0.7,0.6309133768081665,0.012275714427232742,0.0
0,4,3,control,1.0499999999999998,0.8825868964195251,0.020114906132221222,0.0
0,4,3,control,1.4,1.1431522369384766,0.07091778516769409,0.0
0,4,3,control,1.75,1.28926420211792,0.18356333673000336,0.0
0,4,3,control,2.0999999999999996,1.3638150691986084,0.2982461452484131,0.0
0,4,3,control,2.4499999999999997,1.4088293313980103,0.3711485266685486,0.0
0,4,3,control,2.8,1.4392163753509521,0.409858763217926,1.0
0,4,3,control,3.15,1.460711121559143,0.42992615699768066,1.0
0,4,3,control,3.5,1.476555347442627,0.4409201145172119,1.0
0,5,3,control,0.0,0.0,0.0,0.0
0,5,3,control,0.35,0.4425940215587616,0.026975037530064583,0.0
0,5,3,control,0.7,0.8148705959320068,0.05921940132975578,0.0
0,5,3,control,1.0499999999999998,0.9900173544883728,0.08154311776161194,0.0
0,5,3,control,1.4,1.0947836637496948,0.11742395162582397,0.0
0,5,3,control,1.75,1.1717289686203003,0.16276884078979492,1.0
0,5,3,control,2.0999999999999996,1.230777621269226,0.20928353071212769,1.0
0,5,3,control,2.4499999999999997,1.276365041732788,0.24980536103248596,1.0
0,5,3,control,2.8,1.3118563890457153,0.2820456624031067,1.0
0,5,3,control,3.15,1.339881181716919,0.30694955587387085,1.0
0,5,3,control,3.5,1.3623679876327515,0.3262600600719452,1.0
0,6,3,control,0.0,0.0,0.0,0.0
0,6,3,control,0.35,0.5000758767127991,0.038469862192869186,0.0
0,6,3,control,0.7,0.8068042993545532,0.179949551820755,0.0
0,6,3,control,1.0499999999999998,0.9365924000740051,0.23213309049606323,0.0
0,6,3,control,1.4,1.0176852941513062,0.2411099523305893,0.0
0,6,3,control,1.75,1.0795836448669434,0.23297923803329468,0.0
0,6,3,control,2.0999999999999996,1.133107304573059,0.22865748405456543,0.0
0,6,3,control,2.4499999999999997,1.1792324781417847,0.23164163529872894,0.0
0,6,3,control,2.8,1.2175986766815186,0.23966284096240997,0.0
0,6,3,control,3.15,1.2488946914672852,0.2501632571220398,0.0
0,6,3,control,3.5,1.274347186088562,0.2614414095878601,0.0
0,7,3,control,0.0,0.0,0.0,0.0
0,7,3,control,0.35,0.53769451379776,0.10643449425697327,0.0
0,7,3,control,0.7,0.9367187023162842,0.47831809520721436,1.0
0,7,3,control,1.0499999999999998,1.089990258216858,0.46295100450515747,1.0
0,7,3,control,1.4,1.2034739255905151,0.48278605937957764,1.0
0,7,3,control,1.75,1.2887072563171387,0.5077928900718689,1.0
0,7,3,control,2.0999999999999996,1.3501969575881958,0.5282797813415527,1.0
0,7,3,control,2.4499999999999997,1.394300103187561,0.5443050861358643,1.0
0,7,3,control,2.8,1.4269537925720215,0.5572792291641235,1.0
0,7,3,control,3.15,1.4520808458328247,0.5679397583007812,1.0
0,7,3,control,3.5,1.4720574617385864,0.5767406225204468,1.0
1,0,3,control,0.0,0.0,0.0,0.0
1,0,3,control,0.35,0.3801952302455902,0.01312275417149067,0.0
1,0,3,control,0.7,0.6771866679191589,0.0891098827123642,0.0
1,0,3,control,1.0499999999999998,0.8767582178115845,0.17202608287334442,1.0
1,0,3,control,1.4,1.0083566904067993,0.2410501390695572,1.0
1,0,3,control,1.75,1.0993362665176392,0.29408329725265503,1.0
1,0,3,control,2.0999999999999996,1.1634305715560913,0.3285561800003052,1.0
1,0,3,control,2.4499999999999997,1.2097009420394897,0.3503795266151428,1.0
1,0,3,control,2.8,1.2441774606704712,0.3648194372653961,1.0
1,0,3,control,3.15,1.2707046270370483,0.3753015398979187,1.0
1,0,3,control,3.5,1.2917072772979736,0.38384103775024414,1.0
1,1,3,control,0.0,0.0,0.0,0.0
1,1,3,control,0.35,0.4413929283618927,0.02219240367412567,0.0
1,1,3,control,0.7,0.8324060440063477,0.17214667797088623,0.0
1,1,3,control,1.0499999999999998,1.0318514108657837,0.22985213994979858,0.0
1,1,3,control,1.4,1.1744130849838257,0.3448038697242737,1.0
1,1,3,control,1.75,1.2728301286697388,0.4206778109073639,1.0
1,1,3,control,2.0999999999999996,1.3369848728179932,0.45035025477409363,1.0
1,1,3,control,2.4499999999999997,1.3823341131210327,0.4692823886871338,1.0
1,1,3,control,2.8,1.4148427248001099,0.48354554176330566,1.0
1,1,3,control,3.15,1.4392731189727783,0.49494946002960205,1.0
1,1,3,control,3.5,1.458463191986084,0.5042617321014404,1.0
1,2,3,control,0.0,0.0,0.0,0.0
1,2,3,control,0.35,0.4347344636917114,0.013740667141973972,0.0
1,2,3,control,0.7,0.7774873971939087,0.07181917876005173,0.0
1,2,3,control,1.0499999999999998,0.9862589240074158,0.2322922796010971,0.0
1,2,3,control,1.4,1.131837248802185,0.4162865877151489,1.0
1,2,3,control,1.75,1.2335855960845947,0.49999070167541504,1.0
1,2,3,control,2.0999999999999996,1.3030979633331299,0.529007077217102,1.0
1,2,3,control,2.4499999999999997,1.3499994277954102,0.5364922285079956,1.0
1,2,3,control,2.8,1.3829681873321533,0.5371692776679993,1.0
1,2,3,control,3.15,1.4071357250213623,0.5357793569564819,1.0
1,2,3,control,3.5,1.4254734516143799,0.5335321426391602,1.0
1,3,3,control,0.0,0.0,0.0,0.0
1,3,3,control,0.35,0.46043187379837036,0.13574305176734924,0.0
1,3,3,control,0.7,0.8894960880279541,0.5615618228912354,1.0
1,3,3,control,1.0499999999999998,1.0802191495895386,0.598410964012146,1.0
1,3,3,control,1.4,1.1929811239242554,0.6055159568786621,1.0
1,3,3,control,1.75,1.2673090696334839,0.6049156785011292,1.0
1,3,3,control,2.0999999999999996,1.3184741735458374,0.6020643711090088,1.0
1,3,3,control,2.4499999999999997,1.3551889657974243,0.5984162092208862,1.0
1,3,3,control,2.8,1.3822611570358276,0.5940266847610474,1.0
1,3,3,control,3.15,1.4027100801467896,0.5890079736709595,1.0
1,3,3,control,3.5,1.4184495210647583,0.5835742950439453,1.0
1,4,3,control,0.0,0.0,0.0,0.0
1,4,3,control,0.35,0.4578508138656616,0.02005482092499733,0.0
1,4,3,control,0.7,0.7578344941139221,0.022833578288555145,0.0
1,4,3,control,1.0499999999999998,0.9401259422302246,0.01619313284754753,0.0
1,4,3,control,1.4,1.080208659172058,0.0287264846265316,0.0
1,4,3,control,1.75,1.190118670463562,0.10382787883281708,0.0
1,4,3,control,2.0999999999999996,1.268179178237915,0.20762373507022858,0.0
