token_id,token,D,W_mid,W_final,t10_mid,t90_mid,t10_final,t90_final,flag_nonmonotonic
982,'--------',2.5631,0.1797,0.1062,0.3596,0.5393,0.3751,0.4813,0
983,' game',1.8333,0.1376,0.0763,0.3735,0.5112,0.4316,0.5079,0
984,'cept',2.6291,0.1695,0.1125,0.3523,0.5218,0.3913,0.5038,0
985,' sim',2.4371,0.1914,0.0833,0.3589,0.5503,0.4097,0.4929,0
986,'...',1.9763,0.1419,0.0645,0.3775,0.5193,0.4350,0.4994,0
987,' inter',2.2043,0.1547,0.0633,0.4096,0.5643,0.4633,0.5266,0
988,'ek',2.5925,0.1275,0.0717,0.3785,0.5059,0.4331,0.5048,0
989,' report',2.0926,0.1234,0.0661,0.3770,0.5005,0.4338,0.5000,0
990,' produ',2.5965,0.2399,0.1230,0.3739,0.6138,0.4054,0.5284,0
991,' still',1.9715,0.1515,0.0686,0.3580,0.5094,0.4388,0.5074,0
992,'led',2.4768,0.1638,0.0872,0.3221,0.4859,0.3890,0.4762,0
993,'ah',2.3342,0.1633,0.0875,0.3456,0.5089,0.3888,0.4763,1
994,' here',1.9623,0.1884,0.1051,0.3753,0.5637,0.4448,0.5499,0
995,' world',1.8764,0.1777,0.0920,0.3767,0.5544,0.4476,0.5397,0
996,' though',1.9798,0.1836,0.0895,0.3899,0.5735,0.4583,0.5478,1
997,' num',2.4116,0.1983,0.0739,0.4012,0.5995,0.4541,0.5280,0
998,'arch',2.7309,0.1427,0.0773,0.3361,0.4788,0.3974,0.4747,0
999,'imes',2.8684,0.1297,0.0812,0.3203,0.4501,0.3781,0.4593,0
1000,'ale',2.6148,0.1446,0.0924,0.3304,0.4751,0.3884,0.4808,1
1001,' Se',2.1731,0.1423,0.0473,0.3754,0.5176,0.4454,0.4927,0
1002,' If',1.8230,0.1509,0.0644,0.3959,0.5469,0.4486,0.5130,0
1003,'//',2.2628,0.1645,0.1166,0.4205,0.5850,0.4434,0.5600,0
1004,' Le',2.1538,0.1590,0.0493,0.3700,0.5290,0.4442,0.4935,0
1005,' ret',2.4005,0.1712,0.0482,0.3875,0.5586,0.4409,0.4890,0
1006,' ref',2.3944,0.1495,0.0365,0.4137,0.5633,0.4680,0.5045,0
1007,' trans',2.2523,0.1815,0.0706,0.3985,0.5800,0.4511,0.5216,0
1008,'ner',2.5333,0.1546,0.0971,0.3654,0.5200,0.4057,0.5028,0
1009,'ution',2.6908,0.1650,0.1005,0.3134,0.4784,0.3547,0.4552,0
1010,'ters',2.6950,0.1265,0.1712,0.3246,0.4511,0.3799,0.5511,0
1011,' take',1.7950,0.1329,0.0584,0.3768,0.5097,0.4429,0.5013,0
1012,' Cl',2.2021,0.1610,0.0571,0.3457,0.5066,0.4205,0.4776,0
1013,' conf',2.4173,0.1693,0.0667,0.4135,0.5828,0.4568,0.5235,0
1014,'way',2.5270,0.1801,0.0604,0.3422,0.5223,0.3997,0.4601,0
1015,'ave',2.6377,0.1542,0.0987,0.3103,0.4645,0.3610,0.4597,0
1016,' going',1.8069,0.1646,0.0662,0.4005,0.5651,0.4902,0.5564,0
1017,' sl',2.0954,0.1559,0.0518,0.4032,0.5591,0.4520,0.5037,0
1018,'ug',2.5662,0.1199,0.0919,0.4302,0.5501,0.4450,0.5369,0
1019,' Americ',2.7915,0.2274,0.0936,0.3306,0.5579,0.3515,0.4451,0
1020,' spec',2.3925,0.1927,0.0703,0.3907,0.5834,0.4305,0.5008,0
1021,' hand',2.0791,0.1524,0.0891,0.3479,0.5003,0.4083,0.4974,0
1022,' between',1.9512,0.1855,0.1076,0.3726,0.5581,0.4541,0.5617,0
1023,'ists',2.4373,0.1434,0.0978,0.3260,0.4694,0.3709,0.4686,0
1024,' De',2.0978,0.1406,0.0451,0.3848,0.5254,0.4504,0.4956,0
1025,'oot',2.6518,0.1656,0.1040,0.3703,0.5359,0.4101,0.5141,0
1026,'It',1.9390,0.1509,0.1522,0.3694,0.5204,0.4221,0.5744,0
1027,' ear',2.4025,0.1255,0.0511,0.3943,0.5198,0.4429,0.4940,0
1028,' against',1.9791,0.1468,0.0798,0.3801,0.5270,0.4482,0.5281,0
1029,' high',1.7098,0.2555,0.1918,0.3498,0.6053,0.4010,0.5929,0
1030,'gan',2.7339,0.1733,0.1105,0.3140,0.4873,0.3804,0.4909,1
1031,'az',2.5499,0.1179,0.0666,0.3958,0.5137,0.4311,0.4976,0
1032,'ather',2.7009,0.2087,0.2147,0.3356,0.5443,0.3845,0.5993,1
1033,' exp',2.3566,0.1738,0.0623,0.4098,0.5836,0.4562,0.5185,0
1034,' op',2.3459,0.1439,0.0538,0.3997,0.5436,0.4561,0.5099,0
1035,' ins',2.2860,0.2101,0.1070,0.3543,0.5644,0.3857,0.4927,0
1036,' gr',2.1969,0.1820,0.0705,0.3902,0.5722,0.4546,0.5251,0
1037,' help',1.9610,0.1573,0.0875,0.3726,0.5299,0.4302,0.5178,0
1038,' requ',2.5726,0.2550,0.0760,0.3830,0.6380,0.4322,0.5082,0
1039,'ets',2.5816,0.1303,0.0797,0.3637,0.4939,0.4120,0.4917,0
1040,'ins',2.4485,0.1125,0.0703,0.3696,0.4821,0.4157,0.4860,0
1041,' Pro',2.1574,0.1660,0.0885,0.4025,0.5685,0.4290,0.5175,0
1042,'ism',2.3582,0.1589,0.0829,0.3360,0.4949,0.3846,0.4675,1
1043,' found',1.9800,0.1672,0.0842,0.3343,0.5015,0.4105,0.4947,0
1044,'land',2.4716,0.1758,0.1073,0.3408,0.5165,0.3923,0.4997,0
1045,'ata',2.5482,0.1419,0.0755,0.3638,0.5056,0.4251,0.5006,0
1046,'uss',2.6004,0.1468,0.1139,0.3621,0.5090,0.3903,0.5042,0
1047,'ames',2.7929,0.1601,0.0972,0.3197,0.4798,0.3909,0.4881,0
1048,' person',1.9422,0.1437,0.0800,0.3662,0.5099,0.4230,0.5030,0
1049,' great',1.6684,0.3162,0.2816,0.3218,0.6379,0.3402,0.6218,0
1050,'pr',2.5272,0.1346,0.0644,0.4075,0.5420,0.4561,0.5205,0
1051,' sign',2.1971,0.1245,0.0525,0.3846,0.5091,0.4516,0.5041,0
1052,' An',1.9769,0.2269,0.0565,0.3306,0.5574,0.3925,0.4490,1
1053,"""'ve""",1.8712,0.1882,0.1022,0.4258,0.6140,0.4846,0.5868,1
1054,' somet',2.4534,0.3123,0.1327,0.3797,0.6920,0.3942,0.5269,0
1055,' ser',2.4619,0.2016,0.0826,0.3460,0.5476,0.3936,0.4762,0
1056,'hip',2.7986,0.2170,0.1152,0.3272,0.5443,0.3843,0.4994,1
1057,' run',2.0549,0.1566,0.0679,0.3373,0.4939,0.4118,0.4797,0
1058,' :',2.0653,0.1194,0.0843,0.3464,0.4658,0.4043,0.4887,0
1059,' ter',2.4253,0.1593,0.0467,0.4173,0.5766,0.4628,0.5095,0
1060,'irect',2.6648,0.1535,0.0996,0.3543,0.5078,0.3986,0.4982,0
1061,' follow',2.1242,0.1312,0.0679,0.4045,0.5357,0.4604,0.5283,0
1062,' det',2.4569,0.1786,0.0656,0.4115,0.5901,0.4680,0.5336,0
1063,'ices',2.6582,0.1626,0.0966,0.3043,0.4669,0.3559,0.4525,1
1064,' find',1.9618,0.1677,0.0891,0.3887,0.5564,0.4485,0.5377,0
1065,'12',2.1469,0.1988,0.0745,0.3443,0.5431,0.4235,0.4980,0
1066,' mem',2.4145,0.1822,0.0709,0.3844,0.5666,0.4351,0.5060,0
1067,' cr',2.1608,0.2390,0.1085,0.4074,0.6464,0.4438,0.5523,0
1068,'ered',2.7318,0.1680,0.1215,0.2863,0.4543,0.3191,0.4406,0
1069,'ex',2.4376,0.1098,0.0665,0.4153,0.5251,0.4335,0.5000,0
1070,' ext',2.4493,0.1778,0.0714,0.3859,0.5637,0.4295,0.5009,0
1071,'uth',2.7932,0.1693,0.1028,0.3082,0.4775,0.3587,0.4615,0
1072,'ense',2.6798,0.1639,0.0985,0.3687,0.5326,0.4177,0.5162,0
1073,'co',2.4237,0.1117,0.0504,0.3964,0.5081,0.4473,0.4977,0
1074,' team',1.9049,0.1436,0.0560,0.3716,0.5152,0.4521,0.5081,0
1075,'ving',2.5412,0.1696,0.1073,0.3256,0.4951,0.3811,0.4883,0
1076,'ouse',2.8200,0.1727,0.0983,0.3028,0.4755,0.3797,0.4780,0
1077,'ash',2.5245,0.1247,0.0677,0.3719,0.4966,0.4208,0.4886,1
1078,'att',2.5044,0.1446,0.0800,0.4045,0.5490,0.4428,0.5227,0
1079,'ved',2.6392,0.1580,0.0819,0.3292,0.4872,0.3877,0.4696,0
1080,' system',2.0024,0.1299,0.0665,0.3551,0.4851,0.4081,0.4746,0
1081,' As',1.8530,0.2139,0.0490,0.3690,0.5830,0.4339,0.4829,0
1082,'der',2.7333,0.1533,0.1036,0.3440,0.4973,0.3895,0.4931,0
1083,'ives',2.6804,0.1584,0.0880,0.3009,0.4592,0.3570,0.4449,1
1084,'min',2.5023,0.1547,0.0905,0.3662,0.5209,0.4145,0.5050,0
1085,' lead',2.1114,0.1454,0.0584,0.3913,0.5366,0.4508,0.5092,0
1086,' Bl',2.1505,0.1447,0.0583,0.3689,0.5136,0.4207,0.4790,0
1087,'cent',2.6733,0.1279,0.0932,0.3785,0.5064,0.4136,0.5068,0
1088,' around',1.9430,0.1974,0.0824,0.3841,0.5815,0.4768,0.5592,0
1089,' govern',2.4139,0.1529,0.0807,0.3491,0.5020,0.4053,0.4861,0
1090,' cur',2.3666,0.1702,0.0741,0.3807,0.5509,0.4214,0.4955,0
1091,'velop',2.7384,0.1673,0.1294,0.3392,0.5065,0.3663,0.4956,0
1092,'any',2.5106,0.1400,0.0751,0.3412,0.4812,0.3847,0.4598,0
1093,' cour',2.4478,0.2274,0.1066,0.3719,0.5993,0.4093,0.5159,0
1094,'alth',2.8202,0.1868,0.1191,0.3440,0.5308,0.3906,0.5097,0
1095,'ages',2.7608,0.1541,0.0894,0.2791,0.4332,0.3402,0.4295,1
1096,'ize',2.4663,0.1747,0.0906,0.3619,0.5366,0.4058,0.4964,0
1097,' car',1.9837,0.1519,0.0484,0.3437,0.4957,0.4304,0.4788,0
1098,'ode',2.7436,0.1641,0.1834,0.3250,0.4891,0.3862,0.5696,0
1099,' law',2.0225,0.1708,0.0959,0.3647,0.5355,0.4396,0.5355,0
1100,' read',2.1544,0.1497,0.0873,0.3710,0.5206,0.4211,0.5085,0
1101,"""'m""",1.8344,0.1835,0.0861,0.4159,0.5994,0.4639,0.5500,0
1102,'con',2.3899,0.1136,0.0461,0.4215,0.5352,0.4585,0.5046,0
1103,' real',1.8538,0.2523,0.1283,0.3807,0.6330,0.4385,0.5668,0
1104,' support',2.0837,0.1214,0.0735,0.3576,0.4790,0.4044,0.4779,0
1105,' 12',1.8440,0.1715,0.0653,0.3559,0.5274,0.4461,0.5114,0
1106,'....',2.1489,0.1637,0.0667,0.3843,0.5480,0.4391,0.5058,0
1107,' really',1.7452,0.2515,0.1059,0.3790,0.6305,0.4804,0.5863,0
1108,'ness',2.4446,0.1573,0.1470,0.3679,0.5252,0.4206,0.5676,0
1109,' fact',2.0555,0.1631,0.0775,0.3972,0.5604,0.4616,0.5392,0
1110,' day',1.9080,0.1660,0.0911,0.3640,0.5299,0.4232,0.5143,0
1111,' both',1.8886,0.1810,0.1152,0.3867,0.5677,0.4503,0.5655,0
1112,'ying',2.5618,0.1463,0.0897,0.3380,0.4843,0.3911,0.4808,0
1113,' serv',2.4816,0.2126,0.0788,0.3720,0.5846,0.4105,0.4893,0
1114,' For',1.8362,0.2199,0.0397,0.3569,0.5768,0.4095,0.4492,0
1115,' three',1.7400,0.1786,0.0824,0.3538,0.5324,0.4341,0.5166,0
1116,' wom',2.5647,0.2115,0.0899,0.3452,0.5567,0.3795,0.4694,0
1117,' med',2.4277,0.1818,0.0857,0.3506,0.5324,0.3991,0.4848,0
1118,'ody',2.7662,0.1978,0.1746,0.3439,0.5416,0.4081,0.5827,0
1119,' They',1.8833,0.1165,0.0526,0.3838,0.5003,0.4320,0.4846,0
1120,'50',2.1867,0.2095,0.0750,0.3455,0.5550,0.4276,0.5026,0
1121,' exper',2.3928,0.2323,0.0729,0.3974,0.6297,0.4267,0.4996,0
1122,'ton',2.5261,0.1340,0.0995,0.3839,0.5179,0.4273,0.5268,0
1123,' each',1.9825,0.2690,0.0666,0.3687,0.6377,0.4140,0.4806,0
1124,'akes',2.7308,0.1348,0.0780,0.3415,0.4763,0.4002,0.4783,0
1125,' che',2.3351,0.1952,0.0672,0.4099,0.6051,0.4579,0.5251,0
1126,' cre',2.3194,0.2024,0.0778,0.4228,0.6251,0.4715,0.5493,0
1127,'ines',2.5789,0.1574,0.0914,0.2977,0.4551,0.3509,0.4424,0
1128,' rep',2.2948,0.1491,0.0508,0.4106,0.5597,0.4543,0.5051,0
1129,'19',2.1991,0.2164,0.1035,0.3092,0.5256,0.3775,0.4809,1
1130,'gg',2.6444,0.1328,0.0816,0.3940,0.5268,0.4397,0.5212,0
1131,'illion',2.8739,0.2233,0.2139,0.3179,0.5412,0.3224,0.5363,0
1132,' grou',2.5076,0.2543,0.0939,0.3746,0.6289,0.4156,0.5095,0
1133,'ute',2.6203,0.1735,0.1853,0.3413,0.5148,0.3988,0.5841,0
1134,'ik',2.4035,0.1409,0.0595,0.3725,0.5134,0.4279,0.4874,1
1135,'We',2.0146,0.1411,0.0450,0.3564,0.4975,0.4046,0.4497,0
1136,'get',2.3450,0.1366,0.1439,0.4008,0.5374,0.4540,0.5978,0
1137,'ER',2.3443,0.1249,0.0766,0.3709,0.4959,0.4154,0.4919,0
1138,' met',2.1780,0.1506,0.0847,0.3873,0.5378,0.4417,0.5264,0
1139,' says',1.8869,0.1314,0.0613,0.3982,0.5296,0.4702,0.5315,0
1140,'ox',2.6352,0.1719,0.0951,0.3374,0.5093,0.3737,0.4688,0
1141,' during',1.9323,0.1707,0.2210,0.3344,0.5051,0.3964,0.6174,1
1142,'ern',2.7113,0.1223,0.0707,0.3773,0.4996,0.4166,0.4873,0
1143,'ized',2.3715,0.1988,0.1193,0.3302,0.5291,0.3934,0.5127,0
1144,'ared',2.6036,0.1729,0.1287,0.3393,0.5122,0.4093,0.5380,0
1145,' fam',2.5511,0.2427,0.1437,0.3651,0.6078,0.3895,0.5333,0
1146,'ically',2.4668,0.1580,0.1051,0.3503,0.5083,0.3993,0.5044,0
1147,' happ',2.6137,0.1815,0.1028,0.3506,0.5321,0.3705,0.4733,0
1148,' Is',2.0357,0.1368,0.0637,0.3723,0.5092,0.4368,0.5005,0
1149,' char',2.3225,0.2163,0.0959,0.3997,0.6161,0.4454,0.5413,0
1150,'med',2.6234,0.1582,0.0895,0.3470,0.5053,0.3993,0.4888,0
1151,'vent',2.6476,0.1744,0.1261,0.4093,0.5837,0.4403,0.5665,0
1152,' gener',2.4507,0.1859,0.0821,0.3968,0.5827,0.4560,0.5381,0
1153,'ient',2.8415,0.1817,0.1153,0.3304,0.5121,0.3999,0.5152,0
1154,'ple',2.6891,0.1953,0.1270,0.3762,0.5714,0.4220,0.5490,0
1155,'iet',2.7587,0.1487,0.0945,0.3875,0.5363,0.4314,0.5260,0
1156,'rent',2.7811,0.1935,0.1332,0.3142,0.5078,0.3553,0.4885,1
1157,'11',2.1228,0.1667,0.0764,0.3477,0.5144,0.4093,0.4857,1
1158,'ves',2.6378,0.1424,0.0860,0.3367,0.4792,0.3819,0.4679,0
1159,'ption',2.8600,0.1912,0.1346,0.2974,0.4886,0.3542,0.4888,0
1160,' 20',1.8031,0.1978,0.0814,0.3554,0.5532,0.4576,0.5391,0
1161,'formation',2.6972,0.2013,0.1629,0.3008,0.5021,0.3323,0.4953,0
1162,' cor',2.3423,0.1761,0.0719,0.4085,0.5846,0.4677,0.5396,0
1163,' offic',2.5841,0.2109,0.1228,0.3545,0.5655,0.4002,0.5230,0
1164,'ield',2.8113,0.1849,0.1318,0.3034,0.4883,0.3588,0.4906,0
1165,' too',1.9263,0.1750,0.0676,0.4134,0.5884,0.5004,0.5680,0
1166,'ision',2.5815,0.1584,0.1079,0.3541,0.5125,0.4062,0.5141,0
1167,' inf',2.2892,0.2081,0.0899,0.4243,0.6323,0.4636,0.5535,0
1168,' Z',2.0590,0.1197,0.0429,0.3651,0.4848,0.4247,0.4676,0
1169,'the',1.9765,0.2345,0.0366,0.3568,0.5913,0.4029,0.4395,0
1170,'oad',2.8966,0.1616,0.1248,0.3377,0.4992,0.3833,0.5081,0
1171,' public',1.9133,0.1582,0.0724,0.3874,0.5456,0.4456,0.5180,0
1172,' prog',2.3831,0.2043,0.0723,0.4265,0.6309,0.4649,0.5373,0
1173,'ric',2.6562,0.1624,0.1472,0.3586,0.5211,0.4015,0.5487,0
1174,'**',2.3466,0.1241,0.0756,0.4140,0.5381,0.4433,0.5189,0
1175,' war',2.0140,0.1426,0.0683,0.4142,0.5568,0.4800,0.5483,0
1176,' power',1.9310,0.1423,0.0748,0.3752,0.5176,0.4304,0.5051,0
1177,'view',2.5559,0.1486,0.0976,0.3420,0.4906,0.3871,0.4847,0
1178,' few',1.8274,0.2716,0.2452,0.3526,0.6242,0.4002,0.6454,0
1179,' loc',2.4916,0.2173,0.1085,0.3650,0.5823,0.4170,0.5255,0
1180,' different',1.8891,0.1929,0.1099,0.3837,0.5766,0.4623,0.5722,0
1181,' state',1.9532,0.1247,0.0503,0.3760,0.5006,0.4465,0.4968,0
1182,' head',2.0305,0.1295,0.0530,0.4159,0.5454,0.4754,0.5284,0
1183,"""'ll""",1.8957,0.1506,0.0823,0.4344,0.5851,0.4799,0.5622,1
1184,' poss',2.5464,0.2087,0.0644,0.3816,0.5902,0.4255,0.4898,0
1185,' stat',2.3395,0.1572,0.0749,0.3993,0.5565,0.4562,0.5311,0
1186,'ret',2.6470,0.1728,0.1320,0.3643,0.5371,0.4089,0.5409,0
1187,'ants',2.6206,0.1637,0.1057,0.3018,0.4655,0.3415,0.4472,0
1188,' val',2.4269,0.1495,0.0578,0.3645,0.5140,0.4262,0.4840,0
1189,' iss',2.6135,0.2612,0.1078,0.3539,0.6151,0.3828,0.4906,0
1190,' cle',2.4963,0.2342,0.0720,0.3792,0.6134,0.4266,0.4985,0
1191,'ivers',2.7628,0.1644,0.1009,0.3287,0.4931,0.3740,0.4749,1
1192,'anc',2.7026,0.1650,0.1036,0.3664,0.5314,0.4134,0.5170,0
1193,' expl',2.4499,0.1787,0.0767,0.3856,0.5643,0.4188,0.4956,0
1194,' another',1.8923,0.1514,0.0750,0.3469,0.4984,0.4127,0.4878,0
1195,' Q',2.2084,0.1447,0.0450,0.3871,0.5317,0.4431,0.4881,0
1196,' av',2.3501,0.1664,0.0626,0.3612,0.5277,0.4063,0.4689,0
1197,'thing',2.6603,0.1793,0.1537,0.3280,0.5073,0.3724,0.5261,0
1198,'nce',2.8676,0.1717,0.2083,0.3240,0.4957,0.3910,0.5993,0
1199,'Wh',2.4402,0.1419,0.0734,0.4210,0.5629,0.4492,0.5226,0
1200,' child',2.0732,0.1988,0.1362,0.3179,0.5167,0.3719,0.5081,0
1201,' since',1.9290,0.1795,0.1292,0.3907,0.5702,0.4733,0.6025,0
1202,'ired',2.6793,0.1615,0.1057,0.3170,0.4786,0.3718,0.4775,0
1203,'less',2.5040,0.1991,0.1288,0.3169,0.5160,0.3527,0.4815,0
1204,' life',2.0159,0.1690,0.0936,0.3499,0.5189,0.4232,0.5168,0
1205,' develop',2.0752,0.1514,0.0800,0.3614,0.5128,0.4244,0.5044,0
1206,'ittle',2.7722,0.2444,0.2406,0.3532,0.5976,0.3860,0.6266,0
1207,' dep',2.4411,0.2456,0.0874,0.3334,0.5790,0.3795,0.4669,0
1208,' pass',2.2056,0.1414,0.0717,0.3782,0.5196,0.4365,0.5082,0
1209,'�',2.6163,0.2007,0.1513,0.3703,0.5710,0.3685,0.5198,0
1210,' turn',2.0643,0.1240,0.0573,0.3720,0.4960,0.4225,0.4798,0
1211,'orn',2.7091,0.1445,0.0853,0.3520,0.4965,0.3998,0.4851,0
1212,'This',1.9900,0.1805,0.0587,0.3744,0.5549,0.4310,0.4897,1
1213,'bers',2.7381,0.1521,0.0834,0.3495,0.5016,0.4031,0.4866,0
1214,'ross',2.8465,0.1530,0.1175,0.3613,0.5143,0.3955,0.5130,0
1215,' Ad',2.1530,0.1338,0.0461,0.3678,0.5016,0.4394,0.4855,0
1216,' fr',2.2789,0.1753,0.0786,0.4013,0.5765,0.4483,0.5268,0
1217,' resp',2.4992,0.2310,0.0999,0.3641,0.5951,0.3906,0.4905,0
1218,' second',1.8898,0.1418,0.0599,0.3741,0.5159,0.4427,0.5025,0
1219,'oh',2.4463,0.1612,0.0787,0.3775,0.5387,0.4319,0.5105,1
1220,' /',2.0542,0.1086,0.0633,0.3706,0.4793,0.4049,0.4682,0
1221,' disc',2.3644,0.1658,0.0789,0.3830,0.5488,0.4293,0.5082,0
1222,' &',1.9892,0.1389,0.0735,0.3912,0.5301,0.4319,0.5054,0
1223,' something',1.8858,0.1898,0.0961,0.3592,0.5491,0.4528,0.5488,0
1224,' comple',2.4683,0.2441,0.0801,0.4022,0.6463,0.4425,0.5226,0
1225,' ed',2.3776,0.1689,0.0702,0.3793,0.5482,0.4378,0.5080,0
1226,' fil',2.4047,0.2314,0.0919,0.3972,0.6286,0.4354,0.5273,0
1227,' month',1.9755,0.1601,0.0911,0.3690,0.5291,0.4284,0.5195,0
1228,'aj',2.5108,0.1090,0.0679,0.3783,0.4873,0.4117,0.4796,0
1229,'uc',2.6022,0.1609,0.1018,0.3585,0.5194,0.4131,0.5150,0
1230,' government',1.8788,0.1279,0.0521,0.3985,0.5264,0.4668,0.5189,0
1231,' without',1.9605,0.1545,0.0924,0.3656,0.5201,0.4355,0.5279,0
1232,' leg',2.2308,0.1279,0.0477,0.4358,0.5637,0.4907,0.5384,0
1233,' dist',2.2978,0.1980,0.0977,0.3892,0.5873,0.4251,0.5227,0
1234,' put',1.9097,0.1591,0.0631,0.3771,0.5361,0.4671,0.5303,0
1235,' quest',2.1404,0.1605,0.0895,0.4064,0.5669,0.4685,0.5580,0
1236,'ann',2.5209,0.1507,0.0893,0.3680,0.5187,0.4176,0.5069,0
1237,' prot',2.3588,0.2366,0.0828,0.4092,0.6458,0.4536,0.5365,0
1238,'20',2.1447,0.2099,0.0839,0.3259,0.5358,0.4149,0.4989,0
1239,' never',2.0074,0.2008,0.1052,0.3486,0.5495,0.4309,0.5361,0
1240,'ience',2.7264,0.2400,0.1911,0.2867,0.5267,0.3326,0.5237,1
1241,' level',2.1025,0.1609,0.1020,0.3574,0.5182,0.4046,0.5065,0
1242,' art',2.1747,0.1363,0.0661,0.3674,0.5037,0.4238,0.4899,0
1243,' things',1.8522,0.1662,0.0948,0.3828,0.5490,0.4484,0.5432,0
1244,' might',1.8743,0.1375,0.0791,0.4495,0.5870,0.4892,0.5682,0
1245,' effect',2.1942,0.1984,0.1166,0.3547,0.5531,0.3926,0.5091,1
1246,' contro',2.5103,0.2027,0.0625,0.4012,0.6039,0.4505,0.5130,0
1247,' cent',2.3601,0.2103,0.1185,0.3737,0.5840,0.4170,0.5355,0
1248,' 18',1.9285,0.2054,0.0950,0.3147,0.5201,0.4004,0.4954,0
1249,' allow',1.9990,0.1702,0.1020,0.3631,0.5333,0.4195,0.5216,0
1250,' belie',2.5866,0.2177,0.0825,0.3495,0.5671,0.4010,0.4835,0
1251,'chool',2.8670,0.1601,0.0856,0.3268,0.4869,0.3720,0.4576,1
1252,'ott',2.6547,0.1444,0.1138,0.3399,0.4842,0.3868,0.5005,0
1253,' incre',2.6168,0.2524,0.1442,0.3633,0.6158,0.3635,0.5077,0
1254,' feel',1.9877,0.1684,0.1009,0.3916,0.5601,0.4457,0.5466,0
1255,' result',2.0824,0.1359,0.0757,0.4246,0.5606,0.4726,0.5483,0
1256,' lot',1.7631,0.2404,0.1739,0.3801,0.6205,0.4025,0.5764,0
1257,' fun',2.0377,0.2511,0.1602,0.3641,0.6151,0.3867,0.5469,0
1258,'ote',2.7270,0.1606,0.1068,0.3456,0.5062,0.3926,0.4994,0
1259,' ty',2.4159,0.2023,0.0681,0.4202,0.6226,0.4753,0.5433,0
1260,'erest',3.0643,0.1731,0.1460,0.3123,0.4855,0.3325,0.4784,0
1261,' contin',2.6207,0.2254,0.0861,0.3397,0.5651,0.3652,0.4514,0
1262,' using',1.9144,0.1559,0.0879,0.3492,0.5051,0.4301,0.5180,0
1264,'201',2.4232,0.1784,0.1545,0.3581,0.5365,0.3777,0.5322,0
1265,' ask',2.0504,0.1441,0.0745,0.3835,0.5277,0.4440,0.5185,0
1266,' best',1.9229,0.1637,0.0818,0.3936,0.5573,0.4561,0.5379,0
1267,' )',2.0758,0.1162,0.0524,0.3771,0.4933,0.4199,0.4723,0
1268,'IN',2.2783,0.1141,0.0511,0.4010,0.5151,0.4587,0.5098,0
1269,' opp',2.5267,0.1694,0.0617,0.4150,0.5844,0.4455,0.5071,0
1270,'30',2.1637,0.2256,0.0788,0.3234,0.5490,0.4139,0.4927,0
1271,' number',1.9580,0.1754,0.1015,0.3887,0.5642,0.4567,0.5582,0
1272,'iness',2.5610,0.1812,0.1504,0.3550,0.5362,0.3605,0.5109,0
1273,'St',2.2022,0.1285,0.0502,0.3655,0.4940,0.4294,0.4795,0
1274,'lease',2.9837,0.2039,0.1958,0.2728,0.4766,0.2815,0.4773,0
1275,' ca',2.3812,0.1989,0.0991,0.3987,0.5975,0.4386,0.5378,0
1276,' must',1.9185,0.1224,0.0778,0.4161,0.5385,0.4591,0.5369,0
1277,' direct',2.1290,0.1622,0.0965,0.3851,0.5473,0.4315,0.5280,0
1278,' gl',2.2058,0.2057,0.1098,0.3701,0.5759,0.3986,0.5084,0
1279,' <',2.1786,0.1414,0.0672,0.3776,0.5190,0.4228,0.4900,0
1280,' open',2.0553,0.1642,0.1045,0.3449,0.5091,0.4027,0.5071,0
1281,' post',2.0705,0.1152,0.0478,0.4065,0.5216,0.4614,0.5092,0
1282,' come',1.8619,0.1430,0.0647,0.3953,0.5383,0.4645,0.5291,0
1283,' seem',1.9861,0.1852,0.1146,0.4419,0.6271,0.4828,0.5975,0
1284,'ording',2.8894,0.2783,0.1530,0.3094,0.5877,0.3329,0.4858,0
1285,' week',1.9530,0.1490,0.0707,0.3892,0.5383,0.4592,0.5299,0
1286,'ately',2.7096,0.1787,0.1166,0.2958,0.4745,0.3433,0.4599,0
1287,'ital',2.8004,0.1731,0.1183,0.3389,0.5120,0.3787,0.4970,0
1288,' el',2.3491,0.1707,0.0626,0.3684,0.5391,0.4256,0.4881,0
1289,'riend',2.6574,0.1973,0.1881,0.3423,0.5396,0.3582,0.5462,0
1290,' far',1.8648,0.2190,0.1300,0.3475,0.5665,0.4155,0.5455,0
1291,' tra',2.3935,0.1925,0.0563,0.4406,0.6331,0.4905,0.5468,0
1292,'inal',2.7618,0.1715,0.1104,0.3484,0.5199,0.4033,0.5136,0
1293,' pri',2.5602,0.1684,0.0602,0.3939,0.5623,0.4396,0.4999,0
1294,' US',1.9908,0.1173,0.0509,0.4024,0.5197,0.4619,0.5127,0
1295,' place',2.0313,0.1741,0.0984,0.3375,0.5116,0.3962,0.4945,0
1296,' form',2.1323,0.1924,0.1029,0.3504,0.5428,0.3966,0.4995,1
1297,' told',1.9673,0.1276,0.0599,0.3513,0.4789,0.4289,0.4888,0
1298,"'"":'",2.2692,0.1199,0.0906,0.3196,0.4394,0.3866,0.4772,0
1299,'ains',2.5528,0.1471,0.1037,0.3352,0.4824,0.3749,0.4786,0
1300,'ature',2.8061,0.2374,0.1170,0.3189,0.5563,0.3896,0.5066,0
1301,' Trump',2.0103,0.1367,0.0715,0.3886,0.5254,0.4360,0.5075,0
